"dist" "gap" "cnt" "max" "mean"
"orthoMCL4943" 0 0 2 1 0.018018018018018
"orthoMCL4944" 0 0 2 1 0.018018018018018
"orthoMCL4945" 0 0 2 1 0.018018018018018
"orthoMCL4946" 0 0 2 1 0.018018018018018
"orthoMCL4947" 0 0 2 1 0.018018018018018
"orthoMCL4948" 0 0 2 1 0.018018018018018
"orthoMCL4949" 0 0 2 1 0.018018018018018
"orthoMCL4950" 0 0 2 1 0.018018018018018
"orthoMCL4951" 0 0 2 1 0.018018018018018
"orthoMCL4952" 3.46410161513775 0 2 1 0.018018018018018
"orthoMCL4953" 0 0 2 1 0.018018018018018
"orthoMCL4954" 0 0 2 1 0.018018018018018
"orthoMCL4955" 0 0 2 1 0.018018018018018
"orthoMCL4956" 0 0 2 1 0.018018018018018
"orthoMCL4957" 0 0 2 1 0.018018018018018
"orthoMCL4958" 0 0 2 1 0.018018018018018
"orthoMCL4959" 0 0 2 1 0.018018018018018
"orthoMCL4960" 0 0 2 1 0.018018018018018
"orthoMCL4961" 0 0 2 1 0.018018018018018
"orthoMCL4962" 0 0 2 1 0.018018018018018
"orthoMCL4963" 0 0 2 1 0.018018018018018
"orthoMCL4964" 0 0 2 1 0.018018018018018
"orthoMCL4965" 0 0 2 1 0.018018018018018
"orthoMCL4966" 0 0 2 1 0.018018018018018
"orthoMCL4967" 0 0 2 1 0.018018018018018
"orthoMCL4968" 0 0 2 1 0.018018018018018
"orthoMCL4969" 0 0 2 1 0.018018018018018
"orthoMCL4970" 0 0 2 1 0.018018018018018
"orthoMCL4971" 0 0 2 1 0.018018018018018
"orthoMCL4972" 0 0 2 1 0.018018018018018
"orthoMCL4973" 0 0 2 1 0.018018018018018
"orthoMCL4974" 0 0 2 1 0.018018018018018
"orthoMCL4975" 0 0 2 1 0.018018018018018
"orthoMCL4976" 0 0 2 1 0.018018018018018
"orthoMCL4977" 0 0 2 1 0.018018018018018
"orthoMCL4978" 0 0 2 1 0.018018018018018
"orthoMCL4979" 0 0 2 1 0.018018018018018
"orthoMCL4980" 0 0 2 1 0.018018018018018
"orthoMCL4981" 0 0 2 1 0.018018018018018
"orthoMCL4982" 0 0 2 1 0.018018018018018
"orthoMCL4983" 0 0 2 1 0.018018018018018
"orthoMCL4984" 0 0 2 1 0.018018018018018
"orthoMCL4985" 0 0 2 1 0.018018018018018
"orthoMCL4986" 0 0 2 1 0.018018018018018
"orthoMCL4987" 0 0 2 1 0.018018018018018
"orthoMCL4988" 0 0 2 1 0.018018018018018
"orthoMCL4989" 0 0 2 1 0.018018018018018
"orthoMCL4990" 0 0 2 1 0.018018018018018
"orthoMCL4991" 0 0 2 1 0.018018018018018
"orthoMCL4992" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL4993" 0 0 2 1 0.018018018018018
"orthoMCL4994" 0 0 2 1 0.018018018018018
"orthoMCL4995" 0 0 2 1 0.018018018018018
"orthoMCL4996" 4.47213595499958 3 2 1 0.018018018018018
"orthoMCL4997" 0 0 2 1 0.018018018018018
"orthoMCL4998" 0 0 2 1 0.018018018018018
"orthoMCL4999" 0 0 2 1 0.018018018018018
"orthoMCL5000" 0 0 2 1 0.018018018018018
"orthoMCL5001" 0 0 2 1 0.018018018018018
"orthoMCL5002" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5003" 0 0 2 1 0.018018018018018
"orthoMCL5004" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5005" 0 0 2 1 0.018018018018018
"orthoMCL5006" 0 0 2 1 0.018018018018018
"orthoMCL5007" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5008" 3.46410161513775 0 2 1 0.018018018018018
"orthoMCL5009" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5010" 4 1 2 1 0.018018018018018
"orthoMCL5011" 0 0 2 1 0.018018018018018
"orthoMCL5012" 0 0 2 1 0.018018018018018
"orthoMCL5013" 6.32455532033676 4 2 1 0.018018018018018
"orthoMCL5014" 2 1 2 1 0.018018018018018
"orthoMCL5015" 0 0 2 1 0.018018018018018
"orthoMCL5016" 0 0 2 1 0.018018018018018
"orthoMCL5017" 0 0 2 1 0.018018018018018
"orthoMCL5018" 4 1 2 1 0.018018018018018
"orthoMCL5019" 5.29150262212918 4 2 1 0.018018018018018
"orthoMCL5020" 0 0 2 1 0.018018018018018
"orthoMCL5021" 0 0 2 1 0.018018018018018
"orthoMCL5022" 7.74596669241483 12 2 1 0.018018018018018
"orthoMCL5023" 0 0 2 1 0.018018018018018
"orthoMCL5024" 2 3 2 1 0.018018018018018
"orthoMCL5025" 0 0 2 1 0.018018018018018
"orthoMCL5026" 0 0 2 1 0.018018018018018
"orthoMCL5027" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5028" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5029" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5030" 4 2 2 1 0.018018018018018
"orthoMCL5031" 5.29150262212918 5 2 1 0.018018018018018
"orthoMCL5032" 6.32455532033676 3 2 1 0.018018018018018
"orthoMCL5033" 4 2 2 1 0.018018018018018
"orthoMCL5034" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5035" 0 0 2 1 0.018018018018018
"orthoMCL5036" 6 2 2 1 0.018018018018018
"orthoMCL5037" 0 0 2 1 0.018018018018018
"orthoMCL5038" 0 0 2 1 0.018018018018018
"orthoMCL5039" 3.46410161513775 1 2 1 0.018018018018018
"orthoMCL5040" 0 0 2 1 0.018018018018018
"orthoMCL5041" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5042" 9.79795897113271 51 2 1 0.018018018018018
"orthoMCL5043" 5.29150262212918 5 2 1 0.018018018018018
"orthoMCL5044" 0 0 2 1 0.018018018018018
"orthoMCL5045" 6.32455532033676 12 2 1 0.018018018018018
"orthoMCL5046" 2 0 2 1 0.018018018018018
"orthoMCL5047" 6.6332495807108 15 2 1 0.018018018018018
"orthoMCL5048" 0 0 2 1 0.018018018018018
"orthoMCL5049" 0 0 2 1 0.018018018018018
"orthoMCL5050" 0 0 2 1 0.018018018018018
"orthoMCL5051" 4 9 2 1 0.018018018018018
"orthoMCL5052" 2 0 2 1 0.018018018018018
"orthoMCL5053" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5054" 4 3 2 1 0.018018018018018
"orthoMCL5055" 6.6332495807108 11 2 1 0.018018018018018
"orthoMCL5056" 6.6332495807108 16 2 1 0.018018018018018
"orthoMCL5057" 6.6332495807108 16 2 1 0.018018018018018
"orthoMCL5058" 5.65685424949238 21 2 1 0.018018018018018
"orthoMCL5059" 0 0 2 1 0.018018018018018
"orthoMCL5060" 8.71779788708135 32 2 1 0.018018018018018
"orthoMCL5061" 0 0 2 1 0.018018018018018
"orthoMCL5062" 3.46410161513775 4 2 1 0.018018018018018
"orthoMCL5063" 3.46410161513775 4 2 1 0.018018018018018
"orthoMCL5064" 3.46410161513775 3 2 1 0.018018018018018
"orthoMCL5065" 3.46410161513775 2 2 1 0.018018018018018
"orthoMCL5066" 3.46410161513775 2 2 1 0.018018018018018
"orthoMCL5067" 0 0 2 1 0.018018018018018
"orthoMCL5068" 5.29150262212918 10 2 1 0.018018018018018
"orthoMCL5069" 4.89897948556636 9 2 1 0.018018018018018
"orthoMCL5070" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5071" 0 0 2 1 0.018018018018018
"orthoMCL5072" 5.29150262212918 5 2 1 0.018018018018018
"orthoMCL5073" 4 0 2 1 0.018018018018018
"orthoMCL5074" 0 0 2 1 0.018018018018018
"orthoMCL5075" 5.29150262212918 4 2 1 0.018018018018018
"orthoMCL5076" 0 0 2 1 0.018018018018018
"orthoMCL5077" 0 0 2 1 0.018018018018018
"orthoMCL5078" 0 0 2 1 0.018018018018018
"orthoMCL5079" 5.29150262212918 10 2 1 0.018018018018018
"orthoMCL5080" 4 2 2 1 0.018018018018018
"orthoMCL5081" 5.29150262212918 10 2 1 0.018018018018018
"orthoMCL5082" 6 19 2 1 0.018018018018018
"orthoMCL5083" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5084" 0 0 2 1 0.018018018018018
"orthoMCL5085" 2 0 2 1 0.018018018018018
"orthoMCL5086" 2 1 2 1 0.018018018018018
"orthoMCL5087" 2 1 2 1 0.018018018018018
"orthoMCL5088" 2 0 2 1 0.018018018018018
"orthoMCL5089" 2 1 2 1 0.018018018018018
"orthoMCL5090" 0 0 2 1 0.018018018018018
"orthoMCL5091" 6 27 2 1 0.018018018018018
"orthoMCL5092" 2 0 2 1 0.018018018018018
"orthoMCL5093" 2 1 2 1 0.018018018018018
"orthoMCL5094" 2 1 2 1 0.018018018018018
"orthoMCL5095" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5096" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5097" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5098" 0 0 2 1 0.018018018018018
"orthoMCL5099" 0 0 2 1 0.018018018018018
"orthoMCL5100" 0 0 2 1 0.018018018018018
"orthoMCL5101" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5102" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5103" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5104" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5105" 6 16 2 1 0.018018018018018
"orthoMCL5106" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5107" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5108" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5109" 3.46410161513775 1 2 1 0.018018018018018
"orthoMCL5110" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5111" 3.46410161513775 3 2 1 0.018018018018018
"orthoMCL5112" 3.46410161513775 18 2 1 0.018018018018018
"orthoMCL5113" 0 0 2 1 0.018018018018018
"orthoMCL5114" 0 0 2 1 0.018018018018018
"orthoMCL5115" 0 0 2 1 0.018018018018018
"orthoMCL5116" 0 0 2 1 0.018018018018018
"orthoMCL5117" 0 0 2 1 0.018018018018018
"orthoMCL5118" 0 0 2 1 0.018018018018018
"orthoMCL5119" 0 0 2 1 0.018018018018018
"orthoMCL5120" 0 0 2 1 0.018018018018018
"orthoMCL5121" 0 0 2 1 0.018018018018018
"orthoMCL5122" 0 0 2 1 0.018018018018018
"orthoMCL5123" 0 0 2 1 0.018018018018018
"orthoMCL5124" 0 0 2 1 0.018018018018018
"orthoMCL5125" 0 0 2 1 0.018018018018018
"orthoMCL5126" 0 0 2 1 0.018018018018018
"orthoMCL5127" 6.32455532033676 18 2 1 0.018018018018018
"orthoMCL5128" 0 0 2 1 0.018018018018018
"orthoMCL5129" 0 0 2 1 0.018018018018018
"orthoMCL5130" 0 0 2 1 0.018018018018018
"orthoMCL5131" 0 0 2 1 0.018018018018018
"orthoMCL5132" 0 0 2 1 0.018018018018018
"orthoMCL5133" 0 0 2 1 0.018018018018018
"orthoMCL5134" 0 0 2 1 0.018018018018018
"orthoMCL5135" 0 0 2 1 0.018018018018018
"orthoMCL5136" 0 0 2 1 0.018018018018018
"orthoMCL5137" 0 0 2 1 0.018018018018018
"orthoMCL5138" 0 0 2 1 0.018018018018018
"orthoMCL5139" 0 0 2 1 0.018018018018018
"orthoMCL5140" 0 0 2 1 0.018018018018018
"orthoMCL5141" 0 0 2 1 0.018018018018018
"orthoMCL5142" 0 0 2 1 0.018018018018018
"orthoMCL5143" 0 0 2 1 0.018018018018018
"orthoMCL5144" 0 0 2 1 0.018018018018018
"orthoMCL5145" 0 0 2 1 0.018018018018018
"orthoMCL5146" 0 0 2 1 0.018018018018018
"orthoMCL5147" 0 0 2 1 0.018018018018018
"orthoMCL5148" 0 0 2 1 0.018018018018018
"orthoMCL5149" 0 0 2 1 0.018018018018018
"orthoMCL5150" 0 0 2 1 0.018018018018018
"orthoMCL5151" 0 0 2 1 0.018018018018018
"orthoMCL5152" 0 0 2 1 0.018018018018018
"orthoMCL5153" 0 0 2 1 0.018018018018018
"orthoMCL5154" 0 0 2 1 0.018018018018018
"orthoMCL5155" 0 0 2 1 0.018018018018018
"orthoMCL5156" 0 0 2 1 0.018018018018018
"orthoMCL5157" 0 0 2 1 0.018018018018018
"orthoMCL5158" 0 0 2 1 0.018018018018018
"orthoMCL5159" 0 0 2 1 0.018018018018018
"orthoMCL5160" 0 0 2 1 0.018018018018018
"orthoMCL5161" 0 0 2 1 0.018018018018018
"orthoMCL5162" 0 0 2 1 0.018018018018018
"orthoMCL5163" 0 0 2 1 0.018018018018018
"orthoMCL5164" 0 0 2 1 0.018018018018018
"orthoMCL5165" 0 0 2 1 0.018018018018018
"orthoMCL5166" 0 0 2 1 0.018018018018018
"orthoMCL5167" 0 0 2 1 0.018018018018018
"orthoMCL5168" 0 0 2 1 0.018018018018018
"orthoMCL5169" 0 0 2 1 0.018018018018018
"orthoMCL5170" 0 0 2 1 0.018018018018018
"orthoMCL5171" 0 0 2 1 0.018018018018018
"orthoMCL5172" 0 0 2 1 0.018018018018018
"orthoMCL5173" 0 0 2 1 0.018018018018018
"orthoMCL5174" 0 0 2 1 0.018018018018018
"orthoMCL5175" 0 0 2 1 0.018018018018018
"orthoMCL5176" 0 0 2 1 0.018018018018018
"orthoMCL5177" 0 0 2 1 0.018018018018018
"orthoMCL5178" 0 0 2 1 0.018018018018018
"orthoMCL5179" 0 0 2 1 0.018018018018018
"orthoMCL5180" 0 0 2 1 0.018018018018018
"orthoMCL5181" 0 0 2 1 0.018018018018018
"orthoMCL5182" 0 0 2 1 0.018018018018018
"orthoMCL5183" 0 0 2 1 0.018018018018018
"orthoMCL5184" 0 0 2 1 0.018018018018018
"orthoMCL5185" 0 0 2 1 0.018018018018018
"orthoMCL5186" 0 0 2 1 0.018018018018018
"orthoMCL5187" 0 0 2 1 0.018018018018018
"orthoMCL5188" 0 0 2 1 0.018018018018018
"orthoMCL5189" 0 0 2 1 0.018018018018018
"orthoMCL5190" 0 0 2 1 0.018018018018018
"orthoMCL5191" 0 0 2 1 0.018018018018018
"orthoMCL5192" 0 0 2 1 0.018018018018018
"orthoMCL5193" 0 0 2 1 0.018018018018018
"orthoMCL5194" 0 0 2 1 0.018018018018018
"orthoMCL5195" 0 0 2 1 0.018018018018018
"orthoMCL5196" 0 0 2 1 0.018018018018018
"orthoMCL5197" 0 0 2 1 0.018018018018018
"orthoMCL5198" 0 0 2 1 0.018018018018018
"orthoMCL5199" 0 0 2 1 0.018018018018018
"orthoMCL5200" 0 0 2 1 0.018018018018018
"orthoMCL5201" 0 0 2 1 0.018018018018018
"orthoMCL5202" 0 0 2 1 0.018018018018018
"orthoMCL5203" 0 0 2 1 0.018018018018018
"orthoMCL5204" 0 0 2 1 0.018018018018018
"orthoMCL5205" 0 0 2 1 0.018018018018018
"orthoMCL5206" 0 0 2 1 0.018018018018018
"orthoMCL5207" 0 0 2 1 0.018018018018018
"orthoMCL5208" 0 0 2 1 0.018018018018018
"orthoMCL5209" 0 0 2 1 0.018018018018018
"orthoMCL5210" 0 0 2 1 0.018018018018018
"orthoMCL5211" 0 0 2 1 0.018018018018018
"orthoMCL5212" 0 0 2 1 0.018018018018018
"orthoMCL5213" 0 0 2 1 0.018018018018018
"orthoMCL5214" 0 0 2 1 0.018018018018018
"orthoMCL5215" 4 3 2 1 0.018018018018018
"orthoMCL5216" 2 0 2 1 0.018018018018018
"orthoMCL5217" 2 0 2 1 0.018018018018018
"orthoMCL5218" 0 0 2 1 0.018018018018018
"orthoMCL5219" 2 0 2 1 0.018018018018018
"orthoMCL5220" 4 1 2 1 0.018018018018018
"orthoMCL5221" 2 0 2 1 0.018018018018018
"orthoMCL5222" 2 3 2 1 0.018018018018018
"orthoMCL5223" 0 0 2 1 0.018018018018018
"orthoMCL5224" 5.29150262212918 10 2 1 0.018018018018018
"orthoMCL5225" 0 0 2 1 0.018018018018018
"orthoMCL5226" 0 0 2 1 0.018018018018018
"orthoMCL5227" 0 0 2 1 0.018018018018018
"orthoMCL5228" 0 0 2 1 0.018018018018018
"orthoMCL5229" 0 0 2 1 0.018018018018018
"orthoMCL5230" 0 0 2 1 0.018018018018018
"orthoMCL5231" 10.5830052442584 57 2 1 0.018018018018018
"orthoMCL5232" 3.46410161513775 3 2 1 0.018018018018018
"orthoMCL5233" 2.82842712474619 4 2 1 0.018018018018018
"orthoMCL5234" 2.82842712474619 4 2 1 0.018018018018018
"orthoMCL5235" 3.46410161513775 0 2 1 0.018018018018018
"orthoMCL5236" 5.29150262212918 30 2 1 0.018018018018018
"orthoMCL5237" 7.21110255092798 25 2 1 0.018018018018018
"orthoMCL5238" 3.46410161513775 3 2 1 0.018018018018018
"orthoMCL5239" 3.46410161513775 3 2 1 0.018018018018018
"orthoMCL5240" 4.47213595499958 2 2 1 0.018018018018018
"orthoMCL5241" 4 1 2 1 0.018018018018018
"orthoMCL5242" 7.74596669241483 30 2 1 0.018018018018018
"orthoMCL5243" 6.32455532033676 26 2 1 0.018018018018018
"orthoMCL5244" 0 0 2 1 0.018018018018018
"orthoMCL5245" 4.89897948556636 15 2 1 0.018018018018018
"orthoMCL5246" 6.6332495807108 33 2 1 0.018018018018018
"orthoMCL5247" 2 1 2 1 0.018018018018018
"orthoMCL5248" 0 0 2 1 0.018018018018018
"orthoMCL5249" 8.94427190999916 56 2 1 0.018018018018018
"orthoMCL5250" 0 0 2 1 0.018018018018018
"orthoMCL5251" 0 0 2 1 0.018018018018018
"orthoMCL5252" 0 0 2 1 0.018018018018018
"orthoMCL5253" 0 0 2 1 0.018018018018018
"orthoMCL5254" 0 0 2 1 0.018018018018018
"orthoMCL5255" 0 0 2 1 0.018018018018018
"orthoMCL5256" 0 0 2 1 0.018018018018018
"orthoMCL5257" 0 0 2 1 0.018018018018018
"orthoMCL5258" 0 0 2 1 0.018018018018018
"orthoMCL5259" 0 0 2 1 0.018018018018018
"orthoMCL5260" 0 0 2 1 0.018018018018018
"orthoMCL5261" 0 0 2 1 0.018018018018018
"orthoMCL5262" 0 0 2 1 0.018018018018018
"orthoMCL5263" 4.89897948556636 7 2 1 0.018018018018018
"orthoMCL5264" 7.21110255092798 8 2 1 0.018018018018018
"orthoMCL5265" 4.89897948556636 7 2 1 0.018018018018018
"orthoMCL5266" 6 22 2 1 0.018018018018018
"orthoMCL5267" 3.46410161513775 1 2 1 0.018018018018018
"orthoMCL5268" 6.92820323027551 14 2 1 0.018018018018018
"orthoMCL5269" 0 0 2 1 0.018018018018018
"orthoMCL5270" 6 9 2 1 0.018018018018018
"orthoMCL5271" 2.82842712474619 0 2 1 0.018018018018018
"orthoMCL5272" 4.89897948556636 6 2 1 0.018018018018018
"orthoMCL5273" 4 3 2 1 0.018018018018018
"orthoMCL5274" 10.1980390271856 67 2 1 0.018018018018018
"orthoMCL5275" 6.32455532033676 24 2 1 0.018018018018018
"orthoMCL5276" 6.6332495807108 20 2 1 0.018018018018018
"orthoMCL5277" 0 0 2 1 0.018018018018018
"orthoMCL5278" 6.92820323027551 13 2 1 0.018018018018018
"orthoMCL5279" 4.47213595499958 3 2 1 0.018018018018018
"orthoMCL5280" 2.82842712474619 1 2 1 0.018018018018018
"orthoMCL5281" 6 9 2 1 0.018018018018018
"orthoMCL5282" 6 9 2 1 0.018018018018018
"orthoMCL5283" 4.89897948556636 16 2 1 0.018018018018018
"orthoMCL5284" 0 0 2 1 0.018018018018018
"orthoMCL5285" 0 0 2 1 0.018018018018018
"orthoMCL5286" 0 0 2 1 0.018018018018018
"orthoMCL5287" 0 0 2 1 0.018018018018018
"orthoMCL5288" 0 0 2 1 0.018018018018018
"orthoMCL5289" 0 0 2 1 0.018018018018018
"orthoMCL5290" 0 0 2 1 0.018018018018018
"orthoMCL5291" 0 0 2 1 0.018018018018018
"orthoMCL5292" 0 0 2 1 0.018018018018018
"orthoMCL5293" 0 0 2 1 0.018018018018018
"orthoMCL5294" 0 0 2 1 0.018018018018018
"orthoMCL5295" 0 0 2 1 0.018018018018018
"orthoMCL5296" 0 0 2 1 0.018018018018018
"orthoMCL5297" 0 0 2 1 0.018018018018018
"orthoMCL5298" 0 0 2 1 0.018018018018018
"orthoMCL5299" 0 0 2 1 0.018018018018018
"orthoMCL5300" 0 0 2 1 0.018018018018018
"orthoMCL5301" 0 0 2 1 0.018018018018018
"orthoMCL5302" 0 0 2 1 0.018018018018018
"orthoMCL5303" 0 0 2 1 0.018018018018018
"orthoMCL5304" 0 0 2 1 0.018018018018018
"orthoMCL5305" 5.65685424949238 13 2 1 0.018018018018018
"orthoMCL5306" 4.47213595499958 2 2 1 0.018018018018018
"orthoMCL5307" 0 0 2 1 0.018018018018018
"orthoMCL5308" 0 0 2 1 0.018018018018018
"orthoMCL5309" 0 0 2 1 0.018018018018018
"orthoMCL5310" 4.89897948556636 7 2 1 0.018018018018018
"orthoMCL5311" 0 0 2 1 0.018018018018018
"orthoMCL5312" 6 26 2 1 0.018018018018018
"orthoMCL5313" 9.16515138991168 23 2 1 0.018018018018018
"orthoMCL5314" 4 4 2 1 0.018018018018018
"orthoMCL5315" 4.47213595499958 3 2 1 0.018018018018018
"orthoMCL5316" 0 0 2 1 0.018018018018018
"orthoMCL5317" 4 2 2 1 0.018018018018018
"orthoMCL5318" 4 2 2 1 0.018018018018018
"orthoMCL5319" 4 2 2 1 0.018018018018018
"orthoMCL5320" 4 4 2 1 0.018018018018018
"orthoMCL5321" 0 0 2 1 0.018018018018018
"orthoMCL5322" 0 0 2 1 0.018018018018018
"orthoMCL5323" 0 0 2 1 0.018018018018018
"orthoMCL5324" 5.65685424949238 14 2 1 0.018018018018018
"orthoMCL5325" 5.29150262212918 7 2 1 0.018018018018018
"orthoMCL5326" 5.65685424949238 14 2 1 0.018018018018018
"orthoMCL5327" 5.29150262212918 6 2 1 0.018018018018018
"orthoMCL5328" 4.89897948556636 11 2 1 0.018018018018018
"orthoMCL5329" 2 0 2 1 0.018018018018018
"orthoMCL5330" 0 0 2 1 0.018018018018018
"orthoMCL5331" 4.47213595499958 5 2 1 0.018018018018018
"orthoMCL5332" 4.47213595499958 9 2 1 0.018018018018018
"orthoMCL5333" 8.71779788708135 37 2 1 0.018018018018018
"orthoMCL5334" 4.47213595499958 7 2 1 0.018018018018018
"orthoMCL5335" 2 0 2 1 0.018018018018018
"orthoMCL5336" 2 0 2 1 0.018018018018018
"orthoMCL5337" 4.47213595499958 7 2 1 0.018018018018018
"orthoMCL5338" 0 0 2 1 0.018018018018018
"orthoMCL5339" 2 0 2 1 0.018018018018018
"orthoMCL5340" 0 0 2 1 0.018018018018018
"orthoMCL5341" 0 0 2 1 0.018018018018018
"orthoMCL5342" 0 0 2 1 0.018018018018018
"orthoMCL5343" 2 0 2 1 0.018018018018018
"orthoMCL5344" 2 0 2 1 0.018018018018018
"orthoMCL5345" 9.79795897113271 44 2 1 0.018018018018018
"orthoMCL5346" 0 0 2 1 0.018018018018018
"orthoMCL5347" 2 0 2 1 0.018018018018018
"orthoMCL5348" 0 0 2 1 0.018018018018018
"orthoMCL5349" 2 1 2 1 0.018018018018018
"orthoMCL5350" 0 0 2 1 0.018018018018018
"orthoMCL5351" 6.6332495807108 14 2 1 0.018018018018018
"orthoMCL5352" 6.6332495807108 18 2 1 0.018018018018018
"orthoMCL5353" 8.48528137423857 35 2 1 0.018018018018018
"orthoMCL5354" 2 1 2 1 0.018018018018018
"orthoMCL5355" 0 0 2 1 0.018018018018018
"orthoMCL5356" 0 0 2 1 0.018018018018018
"orthoMCL5357" 0 0 2 1 0.018018018018018
"orthoMCL5358" 3.46410161513775 0 2 1 0.018018018018018
"orthoMCL5359" 2 1 2 1 0.018018018018018
"orthoMCL5360" 0 0 2 1 0.018018018018018
"orthoMCL5361" 2 0 2 1 0.018018018018018
"orthoMCL5362" 3.46410161513775 1 2 1 0.018018018018018
"orthoMCL5363" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5364" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5365" 2.82842712474619 3 2 1 0.018018018018018
"orthoMCL5366" 2.82842712474619 3 2 1 0.018018018018018
"orthoMCL5367" 2.82842712474619 2 2 1 0.018018018018018
"orthoMCL5368" 2.82842712474619 3 2 1 0.018018018018018
"orthoMCL5369" 0 0 2 1 0.018018018018018
"orthoMCL5370" 0 0 2 1 0.018018018018018
"orthoMCL5371" 0 0 2 1 0.018018018018018
"orthoMCL5372" 0 0 2 1 0.018018018018018
"orthoMCL5373" 0 0 2 1 0.018018018018018
"orthoMCL5374" 0 0 2 1 0.018018018018018
"orthoMCL5375" 0 0 2 1 0.018018018018018
"orthoMCL5376" 0 0 2 1 0.018018018018018
"orthoMCL5377" 0 0 2 1 0.018018018018018
"orthoMCL5378" 0 0 2 1 0.018018018018018
"orthoMCL5379" 0 0 2 1 0.018018018018018
"orthoMCL5380" 0 0 2 1 0.018018018018018
"orthoMCL5381" 0 0 2 1 0.018018018018018
"orthoMCL5382" 0 0 2 1 0.018018018018018
"orthoMCL5383" 0 0 2 1 0.018018018018018
"orthoMCL5384" 0 0 2 1 0.018018018018018
"orthoMCL5385" 0 0 2 1 0.018018018018018
"orthoMCL5386" 0 0 2 1 0.018018018018018
"orthoMCL5387" 0 0 2 1 0.018018018018018
"orthoMCL5388" 0 0 2 1 0.018018018018018
"orthoMCL5389" 0 0 2 1 0.018018018018018
"orthoMCL5390" 0 0 2 1 0.018018018018018
"orthoMCL5391" 0 0 2 1 0.018018018018018
"orthoMCL5392" 0 0 2 1 0.018018018018018
"orthoMCL5393" 0 0 2 1 0.018018018018018
"orthoMCL5394" 8.48528137423857 35 2 1 0.018018018018018
"orthoMCL5395" 0 0 2 1 0.018018018018018
"orthoMCL5396" 0 0 2 1 0.018018018018018
"orthoMCL5397" 0 0 2 1 0.018018018018018
"orthoMCL5398" 0 0 2 1 0.018018018018018
"orthoMCL5399" 0 0 2 1 0.018018018018018
"orthoMCL5400" 0 0 2 1 0.018018018018018
"orthoMCL5401" 0 0 2 1 0.018018018018018
"orthoMCL5402" 0 0 2 1 0.018018018018018
"orthoMCL5403" 0 0 2 1 0.018018018018018
"orthoMCL5404" 0 0 2 1 0.018018018018018
"orthoMCL5405" 0 0 2 1 0.018018018018018
"orthoMCL5406" 0 0 2 1 0.018018018018018
"orthoMCL5407" 0 0 2 1 0.018018018018018
"orthoMCL5408" 0 0 2 1 0.018018018018018
"orthoMCL5409" 0 0 2 1 0.018018018018018
"orthoMCL5410" 0 0 2 1 0.018018018018018
"orthoMCL5411" 0 0 2 1 0.018018018018018
"orthoMCL5412" 0 0 2 1 0.018018018018018
"orthoMCL5413" 0 0 2 1 0.018018018018018
"orthoMCL5414" 0 0 2 1 0.018018018018018
"orthoMCL5415" 0 0 2 1 0.018018018018018
"orthoMCL5416" 0 0 2 1 0.018018018018018
"orthoMCL5417" 0 0 2 1 0.018018018018018
"orthoMCL5418" 0 0 2 1 0.018018018018018
"orthoMCL5419" 0 0 2 1 0.018018018018018
"orthoMCL5420" 0 0 2 1 0.018018018018018
"orthoMCL5421" 0 0 2 1 0.018018018018018
"orthoMCL5422" 0 0 2 1 0.018018018018018
"orthoMCL5423" 0 0 2 1 0.018018018018018
"orthoMCL5424" 0 0 2 1 0.018018018018018
"orthoMCL5425" 0 0 2 1 0.018018018018018
"orthoMCL5426" 0 0 2 1 0.018018018018018
"orthoMCL5427" 0 0 2 1 0.018018018018018
"orthoMCL5428" 0 0 2 1 0.018018018018018
"orthoMCL5429" 0 0 2 1 0.018018018018018
"orthoMCL5430" 0 0 2 1 0.018018018018018
"orthoMCL5431" 0 0 2 1 0.018018018018018
"orthoMCL5432" 0 0 2 1 0.018018018018018
"orthoMCL5433" 0 0 2 1 0.018018018018018
"orthoMCL5434" 0 0 2 1 0.018018018018018
